Date,AM12,AM1,AM2,AM3,AM4,AM5,AM6,AM7,AM8,AM9,AM10,AM11,PM12,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11
4/8/09,10546.28571,9934.571429,9652.857143,9524.857143,9523,9722.571429,10373.71429,11494.71429,12052.42857,12080.14286,11969.57143,11853.28571,11661.28571,11497.42857,11328,11100.57143,10885.71429,10795.85714,10766.57143,10754.85714,11002.28571,11507.71429,11298.85714,10685.28571
4/9/09,9946.714286,9383.428571,9119.571429,9017,9029.857143,9260,9909.571429,10977.71429,11556.57143,11553.42857,11370.28571,11247.28571,11081.14286,10906.14286,10759.14286,10559.85714,10358.14286,10201.42857,10099.57143,9997.285714,10192.42857,10721.57143,10521.14286,9872.285714
4/10/09,9115,8526,8211.428571,8075.714286,8026.714286,8187.428571,8651.857143,9382.428571,9925.857143,10277.71429,10467.85714,10544,10482.85714,10329,10178.14286,10032.85714,9876.571429,9843.857143,9839.714286,9798.571429,9922,10244.14286,10036.28571,9517.571429
4/11/09,8877,8282.571429,7932.428571,7742.142857,7633.285714,7657.142857,7835.571429,8226,8634.285714,9233.857143,9761.857143,10003.42857,10049.71429,9932.714286,9762.142857,9544.285714,9404.857143,9311,9281,9260.857143,9524.285714,10109,10139.14286,9761.428571
4/12/09,9248.714286,8732,8428.142857,8269.285714,8231.714286,8339.428571,8603.571429,8939.285714,9239.428571,9560.857143,9699.571429,9612.571429,9456,9288.571429,9017.142857,8757.285714,8535.857143,8406.714286,8376.142857,8488.142857,8933,9790.428571,9834.857143,9475.571429
4/13/09,8957.142857,8592.428571,8418.428571,8361.714286,8439.571429,8717.857143,9387.857143,10411.71429,11096.14286,11400.42857,11549,11584,11526.71429,11385.28571,11235.71429,11056.14286,10885.57143,10822.14286,10899.28571,10990.28571,11308.57143,11601,11175.42857,10415.28571
4/14/09,9599.714286,9015,8681.428571,8519.857143,8479.571429,8641.142857,9265,10393,11123.57143,11415.85714,11531.71429,11631,11610.71429,11535.42857,11465.42857,11333.71429,11225.28571,11220,11315.71429,11357.28571,11537.71429,11665.28571,11292.14286,10566.28571
4/15/09,9752.428571,9141.428571,8792.142857,8608.428571,8581,8756.571429,9374.857143,10503.42857,11217.14286,11477.28571,11585.42857,11693.71429,11693.85714,11643.28571,11581,11472,11377.71429,11375.28571,11416.57143,11408.85714,11537.71429,11846.14286,11542.42857,10810.42857
4/16/09,10000.28571,9396.285714,9078.285714,8954.714286,8933.285714,9167.142857,9854.428571,10951.28571,11483.42857,11500,11367.42857,11266.57143,11127.42857,10969.57143,10855.28571,10715.57143,10530.71429,10401.57143,10302.85714,10171.85714,10304.28571,10947.57143,10819.28571,10136
4/17/09,9344.285714,8779.714286,8503,8416.142857,8425.285714,8673.285714,9387.857143,10502.57143,11073.14286,11096.42857,10969.14286,10900.57143,10805.57143,10690.85714,10583.57143,10429.57143,10285.85714,10170.85714,10048.85714,9869.428571,9835,10278.14286,10170.28571,9577.142857
4/18/09,8848,8230,7859.285714,7671.714286,7615.428571,7678.428571,7923.285714,8285.285714,8659,9105.142857,9362.571429,9455.571429,9456.857143,9387,9266.285714,9170.285714,9123.571429,9136,9176.285714,9160.428571,9244.571429,9749.428571,9617.857143,9083.571429
4/19/09,8431.571429,7865.285714,7500.142857,7255.142857,7137.285714,7115.428571,7222.714286,7394,7694.571429,8204.285714,8656.857143,8906.571429,9037.428571,9091.285714,9071,9019.571429,8980.428571,9077,9253.714286,9415.857143,9721.428571,10136,9840.857143,9230
4/20/09,8557.571429,8028,7777,7630.285714,7615.571429,7829.285714,8465.428571,9678.714286,10521.28571,10892.42857,11091,11279.42857,11332.14286,11325.71429,11272.42857,11175.85714,11108.42857,11127.71429,11196.57143,11193.14286,11258.85714,11419.28571,11045.71429,10236
4/21/09,9399.714286,8787.285714,8442.142857,8275.142857,8228.285714,8387.428571,9011.714286,10166.71429,10833.71429,11054.57143,11066.85714,11146.57143,11135,11090.14286,11023.71429,10906.28571,10801.85714,10764.71429,10765.42857,10719,10875.57143,11221.57143,10959.14286,10211.42857
4/22/09,9378,8760.714286,8461.714286,8299.714286,8273.714286,8467.857143,9111.714286,10280,10949.14286,11107.42857,11126.14286,11173,11124.42857,11060,10976.85714,10842.14286,10707.85714,10678.42857,10662.42857,10630.42857,10737.28571,11251,11068.42857,10366.71429
4/23/09,9537,8938.571429,8632.571429,8489.285714,8448.857143,8654.142857,9348,10459.28571,11018,11077.57143,11059.71429,11055.57143,10972.28571,10854.28571,10766,10625.42857,10496.28571,10402.85714,10307.85714,10194.14286,10274.71429,10888.42857,10752.57143,9999.571429
4/24/09,9163,8541,8245.285714,8102.142857,8072.857143,8298.714286,8941.571429,9985.142857,10541.28571,10643.14286,10652,10722.57143,10732.71429,10730.14286,10745.42857,10715.85714,10641.57143,10618,10517.57143,10302.28571,10191.28571,10571.28571,10441.71429,9805.714286
4/25/09,9004.142857,8292.714286,7871.714286,7605.857143,7464.857143,7415,7565.142857,7759.857143,8156.285714,8831.142857,9345.857143,9693.285714,9947.571429,10109.42857,10200.28571,10255.85714,10397.85714,10530.71429,10597.85714,10548.85714,10468,10788,10669.14286,10056.57143
4/26/09,9301.571429,8604.714286,8112.285714,7775.142857,7538.428571,7439.857143,7478,7494.571429,7850.142857,8586.857143,9307,9872.714286,10345.42857,10712.85714,10929.85714,11138.14286,11341.71429,11534.85714,11698.28571,11648.57143,11541.42857,11880.28571,11714.42857,10820
4/27/09,9885.428571,9084.428571,8583.142857,8266.714286,8107.142857,8167.571429,8657.142857,9573.285714,10414.85714,11083.28571,11645.85714,12176.14286,12622,12966,13288.71429,13528,13679.42857,13807.42857,13781,13516.85714,13155,13305.71429,12852.85714,11682.42857
4/28/09,10533.42857,9580.857143,8960.142857,8601.285714,8387.428571,8410.857143,8883.142857,9845.285714,10703.42857,11287.42857,11730.28571,12166.71429,12487.42857,12726.71429,12965.57143,13119.85714,13211.14286,13250.14286,13123,12752.57143,12436.85714,12599.14286,12151.71429,11107.71429
4/29/09,9935.857143,9118.285714,8596.714286,8288.571429,8119,8184.142857,8655.142857,9641.857143,10315.28571,10604.57143,10783.14286,10910.57143,10984.42857,10977,10971.14286,10896.28571,10796.14286,10747.57143,10687.57143,10560.14286,10556.57143,10909.85714,10678.71429,9870.428571
4/30/09,8981.714286,8309,7917.571429,7717.285714,7653.571429,7782.714286,8356.571429,9419.285714,10155.14286,10471.42857,10670.14286,10851.57143,10929,10922.42857,10909.28571,10841.28571,10728.57143,10672.57143,10643.42857,10547.14286,10611.57143,10952.71429,10690.85714,9912.285714
5/1/09,9052.285714,8376.714286,7981.857143,7773.428571,7679.714286,7775.571429,8311.285714,9333.428571,10087.85714,10504.28571,10730.57143,10911.85714,11015.71429,11041,11031.57143,10996.71429,10910,10862.28571,10764.14286,10570.14286,10431.14286,10669.14286,10529.42857,9903.714286
5/2/09,9113.142857,8419.142857,7962.142857,7697,7559.571429,7529.142857,7640.571429,7831.857143,8242.571429,8830,9310.714286,9590.857143,9698,9654,9581.142857,9477.571429,9438.428571,9428.428571,9420.285714,9340,9389.571429,9741.714286,9710.428571,9197.857143
5/3/09,8580.714286,7986.428571,7572.571429,7348.285714,7239.714286,7205.285714,7300.857143,7420,7702,8279.428571,8776,9078.142857,9260.285714,9377.285714,9346.285714,9275.857143,9243.142857,9298.142857,9406.428571,9481.142857,9590.142857,9912.142857,9801.285714,9186.142857
5/4/09,8508.428571,7934.714286,7629.142857,7476.285714,7436.571429,7593.428571,8193,9249.857143,10055.85714,10462.71429,10719.85714,10924.42857,11033.42857,11052,11054.28571,10997,10905.85714,10907.28571,10911.42857,10820.14286,10808.57143,10977.85714,10710.14286,9909.142857
5/5/09,9033,8360.142857,7980.142857,7794.571429,7711.571429,7848.714286,8419,9462.428571,10195.57143,10511,10662,10803.42857,10883.85714,10895.85714,10862.71429,10774.14286,10700.42857,10705.71429,10736.14286,10679,10712.42857,10876.14286,10665.71429,9909.857143
5/6/09,9043.142857,8386.714286,8010,7807.571429,7725.285714,7855.571429,8433,9454,10194,10526.28571,10690.42857,10861.14286,10921.14286,10963.14286,11002.14286,10964.14286,10873,10847.14286,10864.14286,10863.57143,10873.28571,11052.71429,10734.42857,9951.285714
5/7/09,9078.142857,8429.857143,8039,7841.428571,7742.142857,7865.285714,8430.142857,9484.857143,10252.28571,10664.42857,10914.57143,11124.85714,11243.71429,11290.57143,11352,11335.85714,11273.85714,11239.85714,11182.85714,10993.42857,10858.42857,11161.57143,11035.71429,10216.71429
5/8/09,9235,8487.428571,8062.857143,7797.285714,7701.142857,7795.857143,8257.571429,9157.571429,9979.142857,10465,10757.57143,11042.28571,11222.28571,11308.71429,11408.14286,11437.71429,11418.57143,11371.14286,11231.71429,10955.57143,10791.14286,10980.85714,10838.57143,10191.28571
5/9/09,9342.285714,8635.571429,8154,7846.142857,7662.571429,7593.142857,7699.714286,7860.285714,8367.857143,9106.571429,9727.285714,10178.14286,10447.28571,10600.42857,10626.85714,10654.71429,10701.42857,10761.28571,10749.71429,10609,10466,10643.28571,10617.71429,10029.57143
5/10/09,9231.142857,8451.142857,7911.142857,7568.142857,7351.428571,7241.428571,7256.571429,7260.142857,7660.714286,8297,8765.285714,9018.857143,9146,9195.857143,9175.714286,9174.142857,9201.142857,9261.285714,9290.571429,9239.142857,9229.428571,9654.571429,9764.285714,9191.285714
5/11/09,8468.857143,7861.285714,7565.142857,7414.571429,7372.571429,7543.142857,8139.428571,9108.285714,9879.428571,10294.42857,10509.71429,10690.57143,10768.71429,10790.71429,10784.85714,10691.57143,10603.14286,10538.42857,10495.85714,10378.57143,10387.28571,10684.14286,10561.85714,9790
5/12/09,8927.428571,8281,7910,7750.428571,7696,7860.285714,8451,9415.571429,10142.28571,10441.71429,10590.71429,10736.57143,10810.28571,10839.14286,10870.85714,10820.71429,10750.42857,10727.71429,10644.14286,10487.14286,10389.42857,10679.14286,10665.71429,9853.857143
5/13/09,8954.714286,8266.142857,7897.428571,7719.857143,7662.428571,7813,8385.428571,9384.714286,10147.42857,10481.57143,10662,10851.42857,10969.71429,11009.42857,11042,11008.57143,10946.42857,10936.14286,10901.57143,10719.42857,10618.28571,10959.14286,10807.57143,9998.142857
5/14/09,9089.571429,8402,7997.857143,7765.571429,7660.571429,7785.571429,8337,9341.571429,10124.28571,10536.42857,10784.57143,11035,11147.28571,11206.71429,11275.71429,11277.14286,11241.85714,11242.42857,11202.28571,11015.71429,10956.71429,11184.42857,11078.14286,10277
5/15/09,9363.571429,8629.142857,8167.285714,7905.571429,7797.857143,7890.857143,8367.571429,9301.142857,10132,10640.28571,11005.57143,11326,11535.14286,11674.71429,11771.14286,11823.57143,11850.14286,11865.57143,11763.42857,11462.14286,11152.57143,11232,11178,10468.42857
5/16/09,9588.428571,8808.571429,8275,7957.428571,7779.142857,7733.285714,7843.142857,8020.571429,8493,9174,9725.714286,10106.85714,10322,10450.57143,10547.85714,10574.71429,10668.71429,10726.85714,10696,10519.28571,10413.28571,10538.28571,10496.14286,9911.714286
5/17/09,9182.142857,8504.571429,8059.857143,7753.714286,7563.285714,7453,7517.571429,7523.428571,7808.571429,8331.285714,8777.714286,9010.857143,9107.714286,9132.142857,9065.428571,8964.142857,8927.285714,8970.571429,9034,9091.714286,9213.571429,9585.142857,9681.142857,9106.142857
5/18/09,8463.142857,7907.714286,7635.714286,7523.714286,7477.142857,7672.142857,8267,9257.428571,10065.42857,10410.57143,10573.14286,10700.28571,10738,10705.14286,10686.42857,10603.14286,10510,10453,10405,10266.85714,10216.71429,10516.71429,10570,9843.571429
5/19/09,8993,8374.571429,8041.285714,7876.142857,7844.285714,8029.142857,8633.142857,9594.142857,10301.42857,10532,10682.57143,10793.85714,10859.71429,10899.85714,10935.14286,10933.71429,10877,10899.57143,10838.42857,10667.42857,10533.14286,10731.14286,10776.71429,9998.428571
5/20/09,9073.285714,8357.714286,7964.714286,7768.142857,7697.857143,7851.285714,8384.571429,9307.285714,10115.85714,10498.28571,10744.42857,11027.14286,11225.57143,11359.28571,11501.28571,11587.42857,11653.71429,11730.42857,11736.85714,11529.85714,11286.42857,11318.85714,11257.71429,10469.57143
5/21/09,9430.428571,8603,8124,7855.571429,7742.571429,7829.428571,8324.142857,9205.142857,10086.85714,10614.57143,11003.85714,11378.71429,11646.57143,11873.85714,12079.42857,12241.57143,12378.14286,12513.14286,12532.14286,12313.85714,11981.85714,11926.28571,11854.14286,10929.57143
5/22/09,9801.142857,8917.714286,8365.142857,8052.857143,7896.428571,7945.285714,8335.571429,9145.285714,10005,10629.42857,11135,11587.28571,11911.71429,12151,12349.85714,12508.14286,12644.85714,12743.42857,12682,12355.42857,11884.42857,11748.57143,11665.57143,10896.85714
5/23/09,9889.285714,9026,8434,8054.285714,7839.714286,7731.142857,7758.714286,7834.857143,8366.571429,9179.714286,9894.285714,10527.71429,10954.71429,11269.85714,11462.42857,11610.85714,11738.28571,11832.28571,11829.85714,11604.42857,11243.42857,11174.14286,11137.14286,10517.28571
5/24/09,9693.285714,8933.285714,8385.857143,8022,7787,7665.857143,7637.857143,7602.714286,8001,8726.285714,9460.714286,10068.28571,10572.85714,10969.57143,11221.57143,11337.85714,11374.57143,11335.42857,11265.85714,11007.57143,10720.57143,10719.42857,10730.28571,10209.28571
5/25/09,9454,8741.857143,8249.142857,7922.428571,7726.571429,7671.142857,7735.428571,7782.142857,8153.571429,8852.571429,9625.714286,10275.14286,10786.28571,11126.28571,11301.85714,11371.42857,11381.14286,11382.85714,11362.28571,11191.14286,11027.28571,11153.42857,11137,10349.14286
5/26/09,9441.857143,8712.142857,8270.571429,8001,7886.285714,7963.571429,8422.285714,9354.428571,10203,10699.85714,11044.42857,11332.57143,11514.71429,11637.42857,11712.14286,11728.42857,11682.28571,11675.85714,11624.57143,11438,11271.28571,11355.42857,11122.42857,10278
5/27/09,9351.142857,8646.714286,8219.714286,7975.857143,7853,7953.857143,8468.857143,9387,10239.57143,10766,11098.85714,11416.42857,11632.28571,11770.71429,11907.42857,11992,12049.57143,12128.42857,12080.42857,11868.71429,11632.28571,11707,11606.42857,10758.57143
5/28/09,9733.857143,8942.142857,8460.571429,8201.285714,8064.857143,8164.428571,8677.571429,9616.714286,10470.28571,11051.71429,11475.57143,11833.85714,12145.71429,12353.85714,12494.14286,12541.57143,12503.57143,12424.57143,12283.71429,11990.85714,11763.85714,11776.57143,11596.57143,10775.42857
5/29/09,9809.571429,9045.571429,8527,8244.857143,8094.285714,8161.714286,8633.428571,9488.142857,10320.57143,10875.57143,11298.14286,11670,11975.57143,12182.85714,12332.28571,12385.57143,12318.57143,12244.57143,12095,11705.14286,11342.14286,11195.28571,11116.57143,10451.71429
5/30/09,9565.142857,8760.428571,8227.428571,7873.142857,7658.142857,7592.428571,7654.428571,7744.714286,8278.142857,8974.285714,9669.285714,10088,10374.14286,10507.14286,10574.57143,10626.14286,10724,10817.71429,10854.85714,10726.57143,10444,10364.14286,10414,9885.428571
5/31/09,9109,8380.571429,7884.571429,7583.857143,7390,7314.142857,7289.857143,7286,7656.142857,8284.142857,8911.714286,9391.142857,9764.571429,10065.14286,10265.42857,10405.85714,10553.57143,10722.42857,10848,10774,10549.28571,10545.57143,10596.57143,9909.571429
6/1/09,9006.714286,8279.571429,7875.428571,7658.714286,7556.857143,7670.857143,8114,8998,9856.285714,10421.14286,10789.71429,11122.14286,11362.42857,11543.28571,11737.14286,11907.14286,12021.57143,12140.42857,12120,11852,11555.57143,11530.14286,11454.28571,10599.14286
6/2/09,9580.714286,8828.571429,8338.857143,8062.571429,7947.285714,8039.142857,8503.571429,9407.571429,10323.71429,10971.85714,11505.28571,12037.14286,12506.28571,12897.42857,13251,13517.14286,13677.57143,13742.42857,13626.14286,13264.28571,12863.57143,12698.71429,12535.14286,11531.14286
6/3/09,10404.71429,9523.142857,8976.857143,8619.571429,8432.571429,8465.142857,8914.285714,9776.142857,10644.71429,11249.14286,11716.28571,12161.14286,12505.71429,12723.14286,12885.42857,12865.71429,12766.14286,12646.71429,12408.28571,12015.28571,11679.28571,11612.28571,11371.28571,10585.85714
6/4/09,9612.285714,8874.142857,8416.571429,8144.714286,8017.285714,8090.285714,8576.285714,9399.571429,10169,10646.42857,10964.85714,11229.85714,11372.14286,11443.85714,11473.57143,11389.57143,11289.85714,11234.14286,11144.14286,10977.14286,10836.57143,10928,10803.28571,10152.28571
6/5/09,9274.285714,8557.857143,8126.142857,7866,7765.142857,7847.285714,8310.142857,9094.142857,9883.571429,10413.42857,10779.85714,11052.14286,11197,11225.85714,11239.28571,11194,11102,11047.42857,10940.71429,10734.42857,10513.57143,10496.28571,10440.57143,9893.857143
6/6/09,9097,8393.142857,7945.714286,7653,7510,7453.857143,7541,7656.571429,8130.285714,8776.428571,9351.142857,9708.285714,9914.571429,10018.28571,10039.71429,10094.28571,10183.28571,10322.28571,10408.57143,10349.85714,10187.14286,10163.57143,10275.71429,9791.285714
6/7/09,9064.285714,8356.714286,7851.571429,7555.714286,7382.714286,7307.714286,7290.714286,7301.142857,7734.142857,8437.857143,9128.571429,9678.571429,10136.71429,10512,10767.28571,10951,11168,11397.42857,11546,11491.71429,11245.28571,11203.57143,11369.28571,10700.85714
6/8/09,9786.714286,8989,8491.142857,8232.714286,8116.714286,8202.714286,8673.571429,9514.571429,10516.42857,11312.57143,12003,12626.57143,13155.42857,13558,13884.85714,14091.14286,14227.42857,14266.57143,14187.14286,13843,13443.85714,13276.57143,13058.42857,12106.28571
6/9/09,10946.14286,10009.71429,9414.142857,9029.714286,8835,8869.714286,9313.714286,10136.85714,11016.85714,11634.14286,12122,12683.57143,13143.85714,13512,13833.14286,14046.57143,14102.85714,13982.57143,13568,13093.71429,12712,12469.28571,12243.85714,11348
6/10/09,10280.28571,9400.285714,8837.428571,8511,8307.142857,8355.857143,8779,9599.428571,10489,11190.57143,11743.85714,12216,12573.71429,12857.71429,13114.85714,13230.57143,13264.28571,13214.14286,13035.57143,12734,12399.28571,12302.28571,12144,11329
6/11/09,10285.14286,9458.571429,8943.714286,8632.142857,8455.428571,8542.142857,9020.142857,9853.428571,10693.14286,11305.28571,11740.85714,12081.28571,12333.85714,12511.71429,12641,12729.71429,12721.57143,12706.28571,12606.42857,12387.85714,12156.57143,12127.85714,12029.14286,11286.42857
